Time,altitude via coords,altitude via ecc ano,altitude via true ano
3136,595159.157235,595159.157235,595159.157235
3137,595165.952573,595165.952573,595165.952573
3138,595172.714485,595172.714485,595172.714485
3139,595179.442962,595179.442962,595179.442962
3140,595186.137997,595186.137997,595186.137997
3141,595192.799582,595192.799582,595192.799582
3142,595199.427709,595199.427709,595199.427709
3143,595206.022371,595206.022371,595206.022371
3144,595212.583559,595212.583559,595212.583559
3145,595219.111267,595219.111267,595219.111267
3146,595225.605487,595225.605487,595225.605487
3147,595232.066210,595232.066210,595232.066210
3148,595238.493430,595238.493430,595238.493430
3149,595244.887139,595244.887139,595244.887139
3150,595251.247330,595251.247330,595251.247330
3151,595257.573995,595257.573995,595257.573995
3152,595263.867127,595263.867127,595263.867127
3153,595270.126718,595270.126718,595270.126718
3154,595276.352761,595276.352761,595276.352761
3155,595282.545250,595282.545250,595282.545250
3156,595288.704176,595288.704176,595288.704176
3157,595294.829533,595294.829533,595294.829533
3158,595300.921313,595300.921313,595300.921313
3159,595306.979509,595306.979509,595306.979509
3160,595313.004115,595313.004115,595313.004115
3161,595318.995123,595318.995123,595318.995123
3162,595324.952526,595324.952526,595324.952526
3163,595330.876318,595330.876318,595330.876318
3164,595336.766491,595336.766491,595336.766491
3165,595342.623039,595342.623039,595342.623039
3166,595348.445954,595348.445954,595348.445954
3167,595354.235231,595354.235231,595354.235231
3168,595359.990862,595359.990862,595359.990862
3169,595365.712840,595365.712840,595365.712840
3170,595371.401159,595371.401159,595371.401159
3171,595377.055813,595377.055813,595377.055813
3172,595382.676794,595382.676794,595382.676794
3173,595388.264096,595388.264096,595388.264096
3174,595393.817713,595393.817713,595393.817713
3175,595399.337638,595399.337638,595399.337638
3176,595404.823865,595404.823865,595404.823865
3177,595410.276387,595410.276387,595410.276387
3178,595415.695198,595415.695198,595415.695198
3179,595421.080292,595421.080292,595421.080292
3180,595426.431662,595426.431662,595426.431662
3181,595431.749303,595431.749303,595431.749303
3182,595437.033207,595437.033207,595437.033207
3183,595442.283369,595442.283369,595442.283369
3184,595447.499783,595447.499783,595447.499783
3185,595452.682443,595452.682443,595452.682443
3186,595457.831342,595457.831342,595457.831342
3187,595462.946475,595462.946475,595462.946475
3188,595468.027836,595468.027836,595468.027836
3189,595473.075418,595473.075418,595473.075418
3190,595478.089216,595478.089216,595478.089216
3191,595483.069224,595483.069224,595483.069224
3192,595488.015437,595488.015437,595488.015437
3193,595492.927847,595492.927847,595492.927847
3194,595497.806451,595497.806451,595497.806451
3195,595502.651242,595502.651242,595502.651242
3196,595507.462214,595507.462214,595507.462214
3197,595512.239362,595512.239362,595512.239362
3198,595516.982680,595516.982680,595516.982680
3199,595521.692163,595521.692163,595521.692163
3200,595526.367805,595526.367805,595526.367805
3201,595531.009601,595531.009601,595531.009601
3202,595535.617546,595535.617546,595535.617546
3203,595540.191633,595540.191633,595540.191633
3204,595544.731859,595544.731859,595544.731859
3205,595549.238216,595549.238216,595549.238216
3206,595553.710701,595553.710701,595553.710701
3207,595558.149308,595558.149308,595558.149308
3208,595562.554032,595562.554032,595562.554032
3209,595566.924867,595566.924867,595566.924867
3210,595571.261809,595571.261809,595571.261809
3211,595575.564852,595575.564852,595575.564852
3212,595579.833992,595579.833992,595579.833992
3213,595584.069224,595584.069224,595584.069224
3214,595588.270542,595588.270542,595588.270542
3215,595592.437942,595592.437942,595592.437942
3216,595596.571419,595596.571419,595596.571419
3217,595600.670968,595600.670968,595600.670968
3218,595604.736584,595604.736584,595604.736584
3219,595608.768263,595608.768263,595608.768263
3220,595612.765999,595612.765999,595612.765999
3221,595616.729789,595616.729789,595616.729789
3222,595620.659628,595620.659628,595620.659628
3223,595624.555510,595624.555510,595624.555510
3224,595628.417432,595628.417432,595628.417432
3225,595632.245389,595632.245389,595632.245389
3226,595636.039377,595636.039377,595636.039377
3227,595639.799391,595639.799391,595639.799391
3228,595643.525426,595643.525426,595643.525426
3229,595647.217479,595647.217479,595647.217479
3230,595650.875545,595650.875545,595650.875545
3231,595654.499620,595654.499620,595654.499620
3232,595658.089699,595658.089699,595658.089699
3233,595661.645779,595661.645779,595661.645779
3234,595665.167855,595665.167855,595665.167855
3235,595668.655923,595668.655923,595668.655923
3236,595672.109980,595672.109980,595672.109980
3237,595675.530021,595675.530021,595675.530021
3238,595678.916042,595678.916042,595678.916042
3239,595682.268039,595682.268039,595682.268039
3240,595685.586008,595685.586008,595685.586008
3241,595688.869946,595688.869946,595688.869946
3242,595692.119848,595692.119848,595692.119848
3243,595695.335712,595695.335712,595695.335712
3244,595698.517532,595698.517532,595698.517532
3245,595701.665306,595701.665306,595701.665306
3246,595704.779029,595704.779029,595704.779029
3247,595707.858699,595707.858699,595707.858699
3248,595710.904311,595710.904311,595710.904311
3249,595713.915862,595713.915862,595713.915862
3250,595716.893348,595716.893348,595716.893348
3251,595719.836767,595719.836767,595719.836767
3252,595722.746114,595722.746114,595722.746114
3253,595725.621386,595725.621386,595725.621386
3254,595728.462580,595728.462580,595728.462580
3255,595731.269693,595731.269693,595731.269693
3256,595734.042721,595734.042721,595734.042721
3257,595736.781661,595736.781661,595736.781661
3258,595739.486509,595739.486509,595739.486509
3259,595742.157264,595742.157264,595742.157264
3260,595744.793921,595744.793921,595744.793921
3261,595747.396477,595747.396477,595747.396477
3262,595749.964930,595749.964930,595749.964930
3263,595752.499277,595752.499277,595752.499277
3264,595754.999514,595754.999514,595754.999514
3265,595757.465638,595757.465638,595757.465638
3266,595759.897648,595759.897648,595759.897648
3267,595762.295539,595762.295539,595762.295539
3268,595764.659310,595764.659310,595764.659310
3269,595766.988957,595766.988957,595766.988957
3270,595769.284477,595769.284477,595769.284477
3271,595771.545869,595771.545869,595771.545869
3272,595773.773129,595773.773129,595773.773129
3273,595775.966255,595775.966255,595775.966255
3274,595778.125244,595778.125244,595778.125244
3275,595780.250093,595780.250093,595780.250093
3276,595782.340801,595782.340801,595782.340801
3277,595784.397365,595784.397365,595784.397365
3278,595786.419782,595786.419782,595786.419782
3279,595788.408050,595788.408050,595788.408050
3280,595790.362167,595790.362167,595790.362167
3281,595792.282131,595792.282131,595792.282131
3282,595794.167938,595794.167938,595794.167938
3283,595796.019588,595796.019588,595796.019588
3284,595797.837078,595797.837078,595797.837078
3285,595799.620405,595799.620405,595799.620405
3286,595801.369568,595801.369568,595801.369568
3287,595803.084565,595803.084565,595803.084565
3288,595804.765393,595804.765393,595804.765393
3289,595806.412051,595806.412051,595806.412051
3290,595808.024537,595808.024537,595808.024537
3291,595809.602849,595809.602849,595809.602849
3292,595811.146984,595811.146984,595811.146984
3293,595812.656942,595812.656942,595812.656942
3294,595814.132721,595814.132721,595814.132721
3295,595815.574318,595815.574318,595815.574318
3296,595816.981733,595816.981733,595816.981733
3297,595818.354963,595818.354963,595818.354963
3298,595819.694007,595819.694007,595819.694007
3299,595820.998863,595820.998863,595820.998863
3300,595822.269530,595822.269530,595822.269530
3301,595823.506006,595823.506006,595823.506006
3302,595824.708290,595824.708290,595824.708290
3303,595825.876381,595825.876381,595825.876381
3304,595827.010277,595827.010277,595827.010277
3305,595828.109977,595828.109977,595828.109977
3306,595829.175479,595829.175479,595829.175479
3307,595830.206782,595830.206782,595830.206782
3308,595831.203886,595831.203886,595831.203886
3309,595832.166788,595832.166788,595832.166788
3310,595833.095488,595833.095488,595833.095488
3311,595833.989985,595833.989985,595833.989985
3312,595834.850278,595834.850278,595834.850278
3313,595835.676365,595835.676365,595835.676365
3314,595836.468246,595836.468246,595836.468246
3315,595837.225920,595837.225920,595837.225920
3316,595837.949386,595837.949386,595837.949386
3317,595838.638643,595838.638643,595838.638643
3318,595839.293690,595839.293690,595839.293690
3319,595839.914527,595839.914527,595839.914527
3320,595840.501152,595840.501152,595840.501152
3321,595841.053566,595841.053566,595841.053566
3322,595841.571766,595841.571766,595841.571766
3323,595842.055754,595842.055754,595842.055754
3324,595842.505528,595842.505528,595842.505528
3325,595842.921088,595842.921088,595842.921088
3326,595843.302434,595843.302434,595843.302434
3327,595843.649564,595843.649564,595843.649564
3328,595843.962522,595843.962522,595843.962522
3329,595844.241211,595844.241211,595844.241211
3330,595844.485685,595844.485685,595844.485685
3331,595844.695944,595844.695944,595844.695944
3332,595844.871986,595844.871986,595844.871986
3333,595845.013813,595845.013813,595845.013813
3334,595845.121425,595845.121425,595845.121425
3335,595845.194820,595845.194820,595845.194820
3336,595845.233998,595845.233998,595845.233998
3337,595845.238961,595845.238961,595845.238961
3338,595845.209707,595845.209707,595845.209707
3339,595845.146238,595845.146238,595845.146238
3340,595845.048552,595845.048552,595845.048552
3341,595844.916650,595844.916650,595844.916650
3342,595844.750532,595844.750532,595844.750532
3343,595844.550199,595844.550199,595844.550199
3344,595844.315650,595844.315650,595844.315650
3345,595844.046886,595844.046886,595844.046886
3346,595843.743855,595843.743855,595843.743855
3347,595843.406650,595843.406650,595843.406650
3348,595843.035230,595843.035230,595843.035230
3349,595842.629595,595842.629595,595842.629595
3350,595842.189745,595842.189745,595842.189745
3351,595841.715682,595841.715682,595841.715682
3352,595841.207405,595841.207405,595841.207405
3353,595840.664916,595840.664916,595840.664916
3354,595840.088214,595840.088214,595840.088214
3355,595839.477301,595839.477301,595839.477301
3356,595838.832178,595838.832178,595838.832178
3357,595838.152844,595838.152844,595838.152844
3358,595837.439301,595837.439301,595837.439301
3359,595836.691550,595836.691550,595836.691550
3360,595835.909592,595835.909592,595835.909592
3361,595835.093427,595835.093427,595835.093427
3362,595834.243056,595834.243056,595834.243056
3363,595833.358481,595833.358481,595833.358481
3364,595832.439702,595832.439702,595832.439702
3365,595831.486720,595831.486720,595831.486720
3366,595830.499537,595830.499537,595830.499537
3367,595829.478154,595829.478154,595829.478154
3368,595828.422572,595828.422572,595828.422572
3369,595827.332792,595827.332792,595827.332792
3370,595826.208816,595826.208816,595826.208816
3371,595825.050644,595825.050644,595825.050644
3372,595823.858278,595823.858278,595823.858278
3373,595822.631720,595822.631720,595822.631720
3374,595821.370971,595821.370971,595821.370971
3375,595820.076032,595820.076032,595820.076032
3376,595818.746905,595818.746905,595818.746905
3377,595817.383591,595817.383591,595817.383591
3378,595815.986093,595815.986093,595815.986093
3379,595814.554411,595814.554411,595814.554411
3380,595813.088547,595813.088547,595813.088547
3381,595811.588503,595811.588503,595811.588503
3382,595810.054281,595810.054281,595810.054281
3383,595808.485883,595808.485883,595808.485883
3384,595806.883310,595806.883310,595806.883310
3385,595805.246564,595805.246564,595805.246564
3386,595803.575648,595803.575648,595803.575648
3387,595801.870562,595801.870562,595801.870562
3388,595800.131310,595800.131310,595800.131310
3389,595798.357892,595798.357892,595798.357892
3390,595796.550312,595796.550312,595796.550312
3391,595794.708571,595794.708571,595794.708571
3392,595792.832672,595792.832672,595792.832672
3393,595790.922616,595790.922616,595790.922616
3394,595788.978406,595788.978405,595788.978405
3395,595787.000043,595787.000043,595787.000043
3396,595784.987532,595784.987532,595784.987532
3397,595782.940873,595782.940873,595782.940873
3398,595780.860069,595780.860069,595780.860069
3399,595778.745123,595778.745123,595778.745123
3400,595776.596036,595776.596036,595776.596036
3401,595774.412813,595774.412813,595774.412813
3402,595772.195454,595772.195454,595772.195454
3403,595769.943963,595769.943963,595769.943963
3404,595767.658342,595767.658342,595767.658342
3405,595765.338594,595765.338594,595765.338594
3406,595762.984721,595762.984721,595762.984721
3407,595760.596727,595760.596727,595760.596727
3408,595758.174614,595758.174614,595758.174614
3409,595755.718385,595755.718385,595755.718385
3410,595753.228043,595753.228043,595753.228043
3411,595750.703590,595750.703590,595750.703590
3412,595748.145030,595748.145030,595748.145030
3413,595745.552366,595745.552366,595745.552366
3414,595742.925601,595742.925601,595742.925601
3415,595740.264737,595740.264737,595740.264737
3416,595737.569777,595737.569777,595737.569777
3417,595734.840726,595734.840726,595734.840726
3418,595732.077586,595732.077586,595732.077586
3419,595729.280360,595729.280360,595729.280360
3420,595726.449052,595726.449052,595726.449052
3421,595723.583664,595723.583664,595723.583664
3422,595720.684201,595720.684201,595720.684201
3423,595717.750666,595717.750666,595717.750666
3424,595714.783061,595714.783061,595714.783061
3425,595711.781391,595711.781391,595711.781391
3426,595708.745659,595708.745659,595708.745659
3427,595705.675868,595705.675868,595705.675868
3428,595702.572022,595702.572022,595702.572022
3429,595699.434125,595699.434125,595699.434125
3430,595696.262181,595696.262181,595696.262181
3431,595693.056192,595693.056192,595693.056192
3432,595689.816163,595689.816163,595689.816163
3433,595686.542098,595686.542098,595686.542098
3434,595683.233999,595683.233999,595683.233999
3435,595679.891873,595679.891873,595679.891873
3436,595676.515721,595676.515721,595676.515721
3437,595673.105548,595673.105548,595673.105548
3438,595669.661358,595669.661358,595669.661358
3439,595666.183155,595666.183155,595666.183155
3440,595662.670943,595662.670943,595662.670943
3441,595659.124727,595659.124727,595659.124727
3442,595655.544509,595655.544509,595655.544509
3443,595651.930295,595651.930295,595651.930295
3444,595648.282089,595648.282089,595648.282089
3445,595644.599894,595644.599894,595644.599894
3446,595640.883716,595640.883716,595640.883716
3447,595637.133558,595637.133558,595637.133558
3448,595633.349425,595633.349425,595633.349425
3449,595629.531321,595629.531321,595629.531321
3450,595625.679251,595625.679251,595625.679251
3451,595621.793219,595621.793219,595621.793219
3452,595617.873230,595617.873230,595617.873230
3453,595613.919288,595613.919288,595613.919288
3454,595609.931398,595609.931398,595609.931398
3455,595605.909564,595605.909564,595605.909564
3456,595601.853792,595601.853792,595601.853792
3457,595597.764085,595597.764085,595597.764085
3458,595593.640450,595593.640450,595593.640450
3459,595589.482889,595589.482889,595589.482889
3460,595585.291410,595585.291410,595585.291410
3461,595581.066015,595581.066015,595581.066015
3462,595576.806710,595576.806710,595576.806710
3463,595572.513501,595572.513501,595572.513501
3464,595568.186391,595568.186391,595568.186391
3465,595563.825387,595563.825387,595563.825387
3466,595559.430493,595559.430493,595559.430493
3467,595555.001714,595555.001714,595555.001714
3468,595550.539056,595550.539056,595550.539056
3469,595546.042524,595546.042524,595546.042524
3470,595541.512122,595541.512122,595541.512122
3471,595536.947856,595536.947856,595536.947856
3472,595532.349732,595532.349732,595532.349732
3473,595527.717755,595527.717755,595527.717755
3474,595523.051930,595523.051930,595523.051930
3475,595518.352263,595518.352263,595518.352263
3476,595513.618759,595513.618759,595513.618759
3477,595508.851424,595508.851424,595508.851424
3478,595504.050263,595504.050263,595504.050263
3479,595499.215281,595499.215281,595499.215281
3480,595494.346485,595494.346485,595494.346485
3481,595489.443880,595489.443880,595489.443880
3482,595484.507472,595484.507472,595484.507472
3483,595479.537267,595479.537267,595479.537267
3484,595474.533270,595474.533270,595474.533270
3485,595469.495487,595469.495487,595469.495487
3486,595464.423924,595464.423924,595464.423924
3487,595459.318587,595459.318587,595459.318587
3488,595454.179482,595454.179482,595454.179482
3489,595449.006614,595449.006614,595449.006614
3490,595443.799991,595443.799991,595443.799991
3491,595438.559618,595438.559618,595438.559618
3492,595433.285500,595433.285500,595433.285500
3493,595427.977645,595427.977645,595427.977645
3494,595422.636058,595422.636058,595422.636058
3495,595417.260746,595417.260746,595417.260746
3496,595411.851715,595411.851715,595411.851715
3497,595406.408971,595406.408971,595406.408971
3498,595400.932520,595400.932520,595400.932520
3499,595395.422370,595395.422370,595395.422370
3500,595389.878525,595389.878525,595389.878525
3501,595384.300993,595384.300993,595384.300993
3502,595378.689781,595378.689781,595378.689781
3503,595373.044894,595373.044894,595373.044894
3504,595367.366340,595367.366340,595367.366340
3505,595361.654125,595361.654125,595361.654125
3506,595355.908255,595355.908255,595355.908255
3507,595350.128737,595350.128737,595350.128737
3508,595344.315579,595344.315579,595344.315579
3509,595338.468786,595338.468786,595338.468786
3510,595332.588366,595332.588366,595332.588366
3511,595326.674326,595326.674326,595326.674326
3512,595320.726672,595320.726672,595320.726672
3513,595314.745411,595314.745411,595314.745411
3514,595308.730550,595308.730550,595308.730550
3515,595302.682097,595302.682097,595302.682097
3516,595296.600058,595296.600058,595296.600058
3517,595290.484440,595290.484440,595290.484440
3518,595284.335251,595284.335251,595284.335251
3519,595278.152497,595278.152497,595278.152497
3520,595271.936186,595271.936186,595271.936186
3521,595265.686326,595265.686326,595265.686326
3522,595259.402922,595259.402922,595259.402922
3523,595253.085984,595253.085984,595253.085984
3524,595246.735517,595246.735517,595246.735517
3525,595240.351530,595240.351530,595240.351530
3526,595233.934030,595233.934030,595233.934030
3527,595227.483024,595227.483024,595227.483024
3528,595220.998520,595220.998520,595220.998520
3529,595214.480526,595214.480526,595214.480526
3530,595207.929048,595207.929048,595207.929048
3531,595201.344095,595201.344095,595201.344095
3532,595194.725675,595194.725675,595194.725675
3533,595188.073794,595188.073794,595188.073794
3534,595181.388462,595181.388462,595181.388462
3535,595174.669684,595174.669684,595174.669684
3536,595167.917470,595167.917470,595167.917470
3537,595161.131828,595161.131828,595161.131828
3538,595154.312764,595154.312764,595154.312764
3539,595147.460288,595147.460288,595147.460288
3540,595140.574407,595140.574407,595140.574407
3541,595133.655129,595133.655129,595133.655129
3542,595126.702462,595126.702462,595126.702462
3543,595119.716414,595119.716414,595119.716414
3544,595112.696993,595112.696993,595112.696993
3545,595105.644209,595105.644209,595105.644209
3546,595098.558067,595098.558067,595098.558067
3547,595091.438578,595091.438578,595091.438578
3548,595084.285750,595084.285750,595084.285750
3549,595077.099590,595077.099590,595077.099590
3550,595069.880107,595069.880107,595069.880107
3551,595062.627309,595062.627309,595062.627309
3552,595055.341205,595055.341205,595055.341205
3553,595048.021804,595048.021804,595048.021804
3554,595040.669114,595040.669114,595040.669114
3555,595033.283143,595033.283143,595033.283143
3556,595025.863900,595025.863900,595025.863900
3557,595018.411393,595018.411393,595018.411393
3558,595010.925633,595010.925633,595010.925633
3559,595003.406626,595003.406626,595003.406626
3560,594995.854382,594995.854382,594995.854382
3561,594988.268910,594988.268910,594988.268910
3562,594980.650218,594980.650218,594980.650218
3563,594972.998316,594972.998316,594972.998316
3564,594965.313212,594965.313212,594965.313212
3565,594957.594915,594957.594915,594957.594915
3566,594949.843435,594949.843435,594949.843435
3567,594942.058779,594942.058779,594942.058779
3568,594934.240958,594934.240958,594934.240958
3569,594926.389981,594926.389981,594926.389981
3570,594918.505856,594918.505856,594918.505856
3571,594910.588593,594910.588593,594910.588593
3572,594902.638201,594902.638201,594902.638201
3573,594894.654689,594894.654689,594894.654689
3574,594886.638066,594886.638066,594886.638066
3575,594878.588343,594878.588343,594878.588343
3576,594870.505528,594870.505528,594870.505528
3577,594862.389630,594862.389630,594862.389630
3578,594854.240660,594854.240660,594854.240660
3579,594846.058626,594846.058626,594846.058626
3580,594837.843539,594837.843539,594837.843539
3581,594829.595407,594829.595407,594829.595407
3582,594821.314240,594821.314240,594821.314240
3583,594813.000049,594813.000049,594813.000049
3584,594804.652842,594804.652842,594804.652842
3585,594796.272630,594796.272630,594796.272630
3586,594787.859422,594787.859422,594787.859422
3587,594779.413228,594779.413228,594779.413228
3588,594770.934057,594770.934057,594770.934057
3589,594762.421921,594762.421921,594762.421921
3590,594753.876827,594753.876827,594753.876827
3591,594745.298788,594745.298788,594745.298788
3592,594736.687812,594736.687812,594736.687812
3593,594728.043910,594728.043910,594728.043910
3594,594719.367091,594719.367091,594719.367091
3595,594710.657366,594710.657366,594710.657366
3596,594701.914745,594701.914745,594701.914745
3597,594693.139238,594693.139238,594693.139238
3598,594684.330856,594684.330856,594684.330856
3599,594675.489608,594675.489608,594675.489608
3600,594666.615505,594666.615505,594666.615505
3601,594657.708557,594657.708557,594657.708557
3602,594648.768775,594648.768775,594648.768775
3603,594639.796169,594639.796169,594639.796169
3604,594630.790750,594630.790750,594630.790750
3605,594621.752527,594621.752527,594621.752527
3606,594612.681512,594612.681512,594612.681512
3607,594603.577715,594603.577715,594603.577715
3608,594594.441147,594594.441147,594594.441147
3609,594585.271818,594585.271818,594585.271818
3610,594576.069739,594576.069739,594576.069739
3611,594566.834921,594566.834921,594566.834921
3612,594557.567374,594557.567374,594557.567374
3613,594548.267110,594548.267110,594548.267110
3614,594538.934139,594538.934139,594538.934139
3615,594529.568472,594529.568472,594529.568472
3616,594520.170120,594520.170120,594520.170120
3617,594510.739093,594510.739093,594510.739093
3618,594501.275404,594501.275404,594501.275404
3619,594491.779062,594491.779062,594491.779062
3620,594482.250080,594482.250080,594482.250080
3621,594472.688468,594472.688468,594472.688468
3622,594463.094237,594463.094237,594463.094237
3623,594453.467398,594453.467398,594453.467398
3624,594443.807963,594443.807963,594443.807963
3625,594434.115942,594434.115942,594434.115942
3626,594424.391348,594424.391348,594424.391348
3627,594414.634192,594414.634192,594414.634192
3628,594404.844484,594404.844484,594404.844484
3629,594395.022237,594395.022237,594395.022237
3630,594385.167462,594385.167462,594385.167462
3631,594375.280169,594375.280169,594375.280169
3632,594365.360372,594365.360372,594365.360372
3633,594355.408080,594355.408080,594355.408080
3634,594345.423307,594345.423307,594345.423307
3635,594335.406063,594335.406063,594335.406063
3636,594325.356361,594325.356361,594325.356361
3637,594315.274211,594315.274211,594315.274211
3638,594305.159626,594305.159626,594305.159626
3639,594295.012618,594295.012618,594295.012618
3640,594284.833198,594284.833198,594284.833198
3641,594274.621378,594274.621378,594274.621378
3642,594264.377170,594264.377170,594264.377170
3643,594254.100586,594254.100586,594254.100586
3644,594243.791639,594243.791639,594243.791639
3645,594233.450339,594233.450339,594233.450339
3646,594223.076699,594223.076699,594223.076699
3647,594212.670732,594212.670732,594212.670732
3648,594202.232448,594202.232448,594202.232448
3649,594191.761862,594191.761862,594191.761862
3650,594181.258984,594181.258984,594181.258984
3651,594170.723826,594170.723826,594170.723826
3652,594160.156402,594160.156402,594160.156402
3653,594149.556724,594149.556724,594149.556724
3654,594138.924803,594138.924803,594138.924803
3655,594128.260653,594128.260653,594128.260653
3656,594117.564285,594117.564285,594117.564285
3657,594106.835713,594106.835713,594106.835713
3658,594096.074948,594096.074948,594096.074948
3659,594085.282003,594085.282003,594085.282003
3660,594074.456892,594074.456892,594074.456892
3661,594063.599625,594063.599625,594063.599625
3662,594052.710217,594052.710217,594052.710217
3663,594041.788679,594041.788679,594041.788679
3664,594030.835025,594030.835025,594030.835025
3665,594019.849268,594019.849268,594019.849268
3666,594008.831419,594008.831419,594008.831419
3667,593997.781492,593997.781492,593997.781492
3668,593986.699500,593986.699500,593986.699500
3669,593975.585456,593975.585456,593975.585456
3670,593964.439373,593964.439373,593964.439373
3671,593953.261263,593953.261263,593953.261263
3672,593942.051140,593942.051140,593942.051140
3673,593930.809016,593930.809016,593930.809016
3674,593919.534906,593919.534906,593919.534906
3675,593908.228822,593908.228822,593908.228822
3676,593896.890777,593896.890777,593896.890777
3677,593885.520784,593885.520784,593885.520784
3678,593874.118857,593874.118857,593874.118857
3679,593862.685009,593862.685009,593862.685009
3680,593851.219253,593851.219253,593851.219253
3681,593839.721603,593839.721603,593839.721603
3682,593828.192072,593828.192072,593828.192072
3683,593816.630674,593816.630674,593816.630674
3684,593805.037422,593805.037422,593805.037422
3685,593793.412329,593793.412329,593793.412329
3686,593781.755409,593781.755409,593781.755409
3687,593770.066676,593770.066676,593770.066676
3688,593758.346144,593758.346144,593758.346144
3689,593746.593825,593746.593825,593746.593825
3690,593734.809734,593734.809734,593734.809734
3691,593722.993885,593722.993885,593722.993885
3692,593711.146291,593711.146291,593711.146291
3693,593699.266965,593699.266965,593699.266965
3694,593687.355923,593687.355923,593687.355923
3695,593675.413178,593675.413178,593675.413178
3696,593663.438743,593663.438743,593663.438743
3697,593651.432633,593651.432633,593651.432633
3698,593639.394861,593639.394861,593639.394861
3699,593627.325442,593627.325442,593627.325442
3700,593615.224391,593615.224391,593615.224391
3701,593603.091720,593603.091720,593603.091720
3702,593590.927444,593590.927444,593590.927444
3703,593578.731577,593578.731577,593578.731577
3704,593566.504134,593566.504134,593566.504134
3705,593554.245128,593554.245128,593554.245128
3706,593541.954575,593541.954575,593541.954575
3707,593529.632487,593529.632487,593529.632487
3708,593517.278881,593517.278881,593517.278881
3709,593504.893770,593504.893770,593504.893770
3710,593492.477168,593492.477168,593492.477168
3711,593480.029090,593480.029090,593480.029090
3712,593467.549551,593467.549551,593467.549551
3713,593455.038566,593455.038566,593455.038566
3714,593442.496147,593442.496147,593442.496147
3715,593429.922312,593429.922312,593429.922312
3716,593417.317073,593417.317073,593417.317073
3717,593404.680446,593404.680446,593404.680446
3718,593392.012446,593392.012446,593392.012446
3719,593379.313086,593379.313086,593379.313086
3720,593366.582383,593366.582383,593366.582383
3721,593353.820351,593353.820351,593353.820351
3722,593341.027005,593341.027005,593341.027005
3723,593328.202359,593328.202359,593328.202359
3724,593315.346429,593315.346429,593315.346429
3725,593302.459230,593302.459230,593302.459230
3726,593289.540776,593289.540776,593289.540776
3727,593276.591083,593276.591083,593276.591083
3728,593263.610167,593263.610167,593263.610167
3729,593250.598041,593250.598041,593250.598041
3730,593237.554721,593237.554721,593237.554721
3731,593224.480223,593224.480223,593224.480223
3732,593211.374562,593211.374562,593211.374562
3733,593198.237752,593198.237752,593198.237752
3734,593185.069810,593185.069810,593185.069810
3735,593171.870751,593171.870751,593171.870751
3736,593158.640589,593158.640589,593158.640589
3737,593145.379342,593145.379342,593145.379342
3738,593132.087023,593132.087023,593132.087023
3739,593118.763648,593118.763648,593118.763648
3740,593105.409234,593105.409234,593105.409234
3741,593092.023796,593092.023796,593092.023796
3742,593078.607348,593078.607348,593078.607348
3743,593065.159908,593065.159908,593065.159908
3744,593051.681490,593051.681490,593051.681490
3745,593038.172110,593038.172110,593038.172110
3746,593024.631785,593024.631785,593024.631785
3747,593011.060529,593011.060529,593011.060529
3748,592997.458359,592997.458359,592997.458359
3749,592983.825291,592983.825291,592983.825291
3750,592970.161340,592970.161340,592970.161340
3751,592956.466522,592956.466522,592956.466522
3752,592942.740854,592942.740854,592942.740854
3753,592928.984352,592928.984352,592928.984352
3754,592915.197031,592915.197031,592915.197031
3755,592901.378907,592901.378907,592901.378907
3756,592887.529998,592887.529998,592887.529998
3757,592873.650318,592873.650318,592873.650318
3758,592859.739884,592859.739884,592859.739884
3759,592845.798712,592845.798712,592845.798712
3760,592831.826820,592831.826820,592831.826820
3761,592817.824221,592817.824221,592817.824221
3762,592803.790935,592803.790935,592803.790935
3763,592789.726975,592789.726975,592789.726975
3764,592775.632360,592775.632360,592775.632360
3765,592761.507105,592761.507105,592761.507105
3766,592747.351228,592747.351228,592747.351228
3767,592733.164743,592733.164743,592733.164743
3768,592718.947669,592718.947669,592718.947669
3769,592704.700021,592704.700021,592704.700021
3770,592690.421817,592690.421817,592690.421817
3771,592676.113072,592676.113072,592676.113072
3772,592661.773805,592661.773805,592661.773805
3773,592647.404030,592647.404030,592647.404030
3774,592633.003766,592633.003766,592633.003766
3775,592618.573028,592618.573028,592618.573028
3776,592604.111834,592604.111834,592604.111834
3777,592589.620201,592589.620201,592589.620201
3778,592575.098146,592575.098146,592575.098146
3779,592560.545685,592560.545685,592560.545685
3780,592545.962836,592545.962836,592545.962836
3781,592531.349615,592531.349615,592531.349615
3782,592516.706040,592516.706040,592516.706040
3783,592502.032127,592502.032127,592502.032127
3784,592487.327895,592487.327895,592487.327895
3785,592472.593359,592472.593359,592472.593359
3786,592457.828537,592457.828537,592457.828537
3787,592443.033447,592443.033447,592443.033447
3788,592428.208106,592428.208106,592428.208106
3789,592413.352531,592413.352531,592413.352531
3790,592398.466739,592398.466739,592398.466739
3791,592383.550747,592383.550747,592383.550747
3792,592368.604574,592368.604574,592368.604574
3793,592353.628237,592353.628237,592353.628237
3794,592338.621752,592338.621752,592338.621752
3795,592323.585138,592323.585138,592323.585138
3796,592308.518413,592308.518413,592308.518413
3797,592293.421593,592293.421593,592293.421593
3798,592278.294696,592278.294696,592278.294696
3799,592263.137741,592263.137741,592263.137741
3800,592247.950744,592247.950744,592247.950744
