Time,altitude via coords,altitude via ecc ano,altitude via true ano
3061,6797862.702462,6793155.664906,6793155.664906
3062,6797866.655614,6793151.711754,6793151.711754
3063,6797870.605771,6793147.761596,6793147.761596
3064,6797874.552930,6793143.814438,6793143.814438
3065,6797878.497084,6793139.870284,6793139.870284
3066,6797882.438228,6793135.929139,6793135.929139
3067,6797886.376359,6793131.991009,6793131.991009
3068,6797890.311470,6793128.055898,6793128.055898
3069,6797894.243556,6793124.123811,6793124.123811
3070,6797898.172614,6793120.194754,6793120.194754
3071,6797902.098637,6793116.268731,6793116.268731
3072,6797906.021620,6793112.345747,6793112.345747
3073,6797909.941560,6793108.425808,6793108.425808
3074,6797913.858449,6793104.508918,6793104.508918
3075,6797917.772285,6793100.595082,6793100.595082
3076,6797921.683061,6793096.684306,6793096.684306
3077,6797925.590773,6793092.776594,6793092.776594
3078,6797929.495416,6793088.871952,6793088.871952
3079,6797933.396984,6793084.970383,6793084.970383
3080,6797937.295474,6793081.071894,6793081.071894
3081,6797941.190879,6793077.176489,6793077.176489
3082,6797945.083195,6793073.284173,6793073.284173
3083,6797948.972417,6793069.394951,6793069.394951
3084,6797952.858540,6793065.508828,6793065.508828
3085,6797956.741558,6793061.625809,6793061.625809
3086,6797960.621468,6793057.745899,6793057.745899
3087,6797964.498265,6793053.869103,6793053.869103
3088,6797968.371942,6793049.995426,6793049.995426
3089,6797972.242496,6793046.124872,6793046.124872
3090,6797976.109921,6793042.257447,6793042.257447
3091,6797979.974212,6793038.393155,6793038.393155
3092,6797983.835365,6793034.532003,6793034.532003
3093,6797987.693374,6793030.673993,6793030.673993
3094,6797991.548236,6793026.819132,6793026.819132
3095,6797995.399944,6793022.967424,6793022.967424
3096,6797999.248494,6793019.118874,6793019.118874
3097,6798003.093880,6793015.273487,6793015.273487
3098,6798006.936099,6793011.431268,6793011.431268
3099,6798010.775145,6793007.592222,6793007.592222
3100,6798014.611014,6793003.756354,6793003.756354
3101,6798018.443700,6792999.923668,6792999.923668
3102,6798022.273198,6792996.094170,6792996.094170
3103,6798026.099504,6792992.267864,6792992.267864
3104,6798029.922613,6792988.444755,6792988.444755
3105,6798033.742520,6792984.624848,6792984.624848
3106,6798037.559219,6792980.808148,6792980.808148
3107,6798041.372707,6792976.994660,6792976.994660
3108,6798045.182979,6792973.184389,6792973.184389
3109,6798048.990029,6792969.377339,6792969.377339
3110,6798052.793852,6792965.573515,6792965.573515
3111,6798056.594444,6792961.772923,6792961.772923
3112,6798060.391801,6792957.975567,6792957.975567
3113,6798064.185916,6792954.181451,6792954.181451
3114,6798067.976786,6792950.390582,6792950.390582
3115,6798071.764405,6792946.602962,6792946.602962
3116,6798075.548769,6792942.818599,6792942.818599
3117,6798079.329873,6792939.037495,6792939.037495
3118,6798083.107711,6792935.259656,6792935.259656
3119,6798086.882280,6792931.485087,6792931.485087
3120,6798090.653575,6792927.713793,6792927.713793
3121,6798094.421590,6792923.945778,6792923.945778
3122,6798098.186321,6792920.181047,6792920.181047
3123,6798101.947762,6792916.419605,6792916.419605
3124,6798105.705910,6792912.661457,6792912.661457
3125,6798109.460760,6792908.906608,6792908.906608
3126,6798113.212306,6792905.155061,6792905.155061
3127,6798116.960544,6792901.406823,6792901.406823
3128,6798120.705469,6792897.661898,6792897.661898
3129,6798124.447077,6792893.920291,6792893.920291
3130,6798128.185362,6792890.182005,6792890.182005
3131,6798131.920320,6792886.447047,6792886.447047
3132,6798135.651946,6792882.715421,6792882.715421
3133,6798139.380235,6792878.987132,6792878.987132
3134,6798143.105183,6792875.262184,6792875.262184
3135,6798146.826785,6792871.540582,6792871.540582
3136,6798150.545036,6792867.822331,6792867.822331
3137,6798154.259931,6792864.107436,6792864.107436
3138,6798157.971466,6792860.395901,6792860.395901
3139,6798161.679636,6792856.687732,6792856.687732
3140,6798165.384436,6792852.982932,6792852.982932
3141,6798169.085861,6792849.281506,6792849.281506
3142,6798172.783907,6792845.583460,6792845.583460
3143,6798176.478570,6792841.888798,6792841.888798
3144,6798180.169843,6792838.197524,6792838.197524
3145,6798183.857723,6792834.509644,6792834.509644
3146,6798187.542206,6792830.825162,6792830.825162
3147,6798191.223285,6792827.144083,6792827.144083
3148,6798194.900957,6792823.466411,6792823.466411
3149,6798198.575217,6792819.792151,6792819.792151
3150,6798202.246060,6792816.121308,6792816.121308
3151,6798205.913482,6792812.453886,6792812.453886
3152,6798209.577477,6792808.789890,6792808.789890
3153,6798213.238042,6792805.129326,6792805.129326
3154,6798216.895171,6792801.472197,6792801.472197
3155,6798220.548860,6792797.818507,6792797.818507
3156,6798224.199104,6792794.168263,6792794.168263
3157,6798227.845899,6792790.521468,6792790.521468
3158,6798231.489240,6792786.878127,6792786.878127
3159,6798235.129122,6792783.238245,6792783.238245
3160,6798238.765541,6792779.601826,6792779.601826
3161,6798242.398492,6792775.968875,6792775.968875
3162,6798246.027970,6792772.339397,6792772.339397
3163,6798249.653971,6792768.713396,6792768.713396
3164,6798253.276491,6792765.090877,6792765.090877
3165,6798256.895524,6792761.471844,6792761.471844
3166,6798260.511065,6792757.856302,6792757.856302
3167,6798264.123111,6792754.244256,6792754.244256
3168,6798267.731657,6792750.635710,6792750.635710
3169,6798271.336698,6792747.030669,6792747.030669
3170,6798274.938230,6792743.429137,6792743.429137
3171,6798278.536248,6792739.831120,6792739.831120
3172,6798282.130747,6792736.236621,6792736.236621
3173,6798285.721722,6792732.645645,6792732.645645
3174,6798289.309170,6792729.058197,6792729.058197
3175,6798292.893086,6792725.474281,6792725.474281
3176,6798296.473465,6792721.893902,6792721.893902
3177,6798300.050302,6792718.317065,6792718.317065
3178,6798303.623594,6792714.743774,6792714.743774
3179,6798307.193335,6792711.174033,6792711.174033
3180,6798310.759520,6792707.607847,6792707.607847
3181,6798314.322147,6792704.045221,6792704.045221
3182,6798317.881209,6792700.486159,6792700.486159
3183,6798321.436702,6792696.930666,6792696.930666
3184,6798324.988622,6792693.378746,6792693.378746
3185,6798328.536964,6792689.830403,6792689.830403
3186,6798332.081724,6792686.285643,6792686.285643
3187,6798335.622898,6792682.744470,6792682.744470
3188,6798339.160479,6792679.206888,6792679.206888
3189,6798342.694466,6792675.672902,6792675.672902
3190,6798346.224851,6792672.142516,6792672.142516
3191,6798349.751633,6792668.615735,6792668.615735
3192,6798353.274804,6792665.092563,6792665.092563
3193,6798356.794362,6792661.573005,6792661.573005
3194,6798360.310302,6792658.057065,6792658.057065
3195,6798363.822619,6792654.544748,6792654.544748
3196,6798367.331309,6792651.036059,6792651.036059
3197,6798370.836367,6792647.531000,6792647.531000
3198,6798374.337789,6792644.029578,6792644.029578
3199,6798377.835571,6792640.531797,6792640.531797
3200,6798381.329707,6792637.037660,6792637.037660
3201,6798384.820194,6792633.547174,6792633.547174
3202,6798388.307027,6792630.060341,6792630.060341
3203,6798391.790201,6792626.577166,6792626.577166
3204,6798395.269713,6792623.097654,6792623.097654
3205,6798398.745558,6792619.621810,6792619.621810
3206,6798402.217731,6792616.149637,6792616.149637
3207,6798405.686227,6792612.681140,6792612.681140
3208,6798409.151044,6792609.216324,6792609.216324
3209,6798412.612175,6792605.755193,6792605.755193
3210,6798416.069617,6792602.297751,6792602.297751
3211,6798419.523365,6792598.844002,6792598.844002
3212,6798422.973415,6792595.393952,6792595.393952
3213,6798426.419763,6792591.947605,6792591.947605
3214,6798429.862403,6792588.504964,6792588.504964
3215,6798433.301333,6792585.066035,6792585.066035
3216,6798436.736546,6792581.630821,6792581.630821
3217,6798440.168040,6792578.199327,6792578.199327
3218,6798443.595809,6792574.771558,6792574.771558
3219,6798447.019850,6792571.347518,6792571.347518
3220,6798450.440157,6792567.927210,6792567.927210
3221,6798453.856727,6792564.510641,6792564.510641
3222,6798457.269555,6792561.097813,6792561.097813
3223,6798460.678636,6792557.688731,6792557.688731
3224,6798464.083968,6792554.283400,6792554.283400
3225,6798467.485544,6792550.881824,6792550.881824
3226,6798470.883361,6792547.484007,6792547.484007
3227,6798474.277414,6792544.089953,6792544.089953
3228,6798477.667700,6792540.699667,6792540.699667
3229,6798481.054214,6792537.313154,6792537.313154
3230,6798484.436951,6792533.930417,6792533.930417
3231,6798487.815907,6792530.551461,6792530.551461
3232,6798491.191078,6792527.176290,6792527.176290
3233,6798494.562460,6792523.804908,6792523.804908
3234,6798497.930048,6792520.437320,6792520.437320
3235,6798501.293838,6792517.073530,6792517.073530
3236,6798504.653825,6792513.713542,6792513.713542
3237,6798508.010007,6792510.357361,6792510.357361
3238,6798511.362377,6792507.004990,6792507.004990
3239,6798514.710932,6792503.656435,6792503.656435
3240,6798518.055668,6792500.311699,6792500.311699
3241,6798521.396581,6792496.970787,6792496.970787
3242,6798524.733665,6792493.633702,6792493.633702
3243,6798528.066917,6792490.300450,6792490.300450
3244,6798531.396333,6792486.971034,6792486.971034
3245,6798534.721909,6792483.645459,6792483.645459
3246,6798538.043639,6792480.323728,6792480.323728
3247,6798541.361521,6792477.005847,6792477.005847
3248,6798544.675549,6792473.691819,6792473.691819
3249,6798547.985719,6792470.381648,6792470.381648
3250,6798551.292028,6792467.075339,6792467.075339
3251,6798554.594471,6792463.772896,6792463.772896
3252,6798557.893044,6792460.474324,6792460.474324
3253,6798561.187742,6792457.179625,6792457.179625
3254,6798564.478562,6792453.888805,6792453.888805
3255,6798567.765499,6792450.601868,6792450.601868
3256,6798571.048550,6792447.318818,6792447.318818
3257,6798574.327709,6792444.039659,6792444.039659
3258,6798577.602972,6792440.764395,6792440.764395
3259,6798580.874337,6792437.493031,6792437.493031
3260,6798584.141798,6792434.225570,6792434.225570
3261,6798587.405351,6792430.962017,6792430.962017
3262,6798590.664992,6792427.702376,6792427.702376
3263,6798593.920716,6792424.446651,6792424.446651
3264,6798597.172521,6792421.194846,6792421.194846
3265,6798600.420401,6792417.946966,6792417.946966
3266,6798603.664353,6792414.703014,6792414.703014
3267,6798606.904372,6792411.462995,6792411.462995
3268,6798610.140455,6792408.226913,6792408.226913
3269,6798613.372596,6792404.994771,6792404.994771
3270,6798616.600793,6792401.766575,6792401.766575
3271,6798619.825040,6792398.542327,6792398.542327
3272,6798623.045334,6792395.322033,6792395.322033
3273,6798626.261671,6792392.105697,6792392.105697
3274,6798629.474046,6792388.893321,6792388.893321
3275,6798632.682456,6792385.684912,6792385.684912
3276,6798635.886896,6792382.480471,6792382.480471
3277,6798639.087363,6792379.280005,6792379.280005
3278,6798642.283851,6792376.083516,6792376.083516
3279,6798645.476358,6792372.891009,6792372.891009
3280,6798648.664879,6792369.702488,6792369.702488
3281,6798651.849410,6792366.517957,6792366.517957
3282,6798655.029947,6792363.337420,6792363.337420
3283,6798658.206486,6792360.160881,6792360.160881
3284,6798661.379023,6792356.988345,6792356.988345
3285,6798664.547554,6792353.819814,6792353.819814
3286,6798667.712074,6792350.655293,6792350.655293
3287,6798670.872580,6792347.494787,6792347.494787
3288,6798674.029068,6792344.338299,6792344.338299
3289,6798677.181534,6792341.185834,6792341.185834
3290,6798680.329973,6792338.037394,6792338.037394
3291,6798683.474382,6792334.892985,6792334.892985
3292,6798686.614757,6792331.752610,6792331.752610
3293,6798689.751094,6792328.616274,6792328.616274
3294,6798692.883388,6792325.483980,6792325.483980
3295,6798696.011636,6792322.355732,6792322.355732
3296,6798699.135833,6792319.231534,6792319.231534
3297,6798702.255977,6792316.111391,6792316.111391
3298,6798705.372062,6792312.995306,6792312.995306
3299,6798708.484085,6792309.883283,6792309.883283
3300,6798711.592042,6792306.775326,6792306.775326
3301,6798714.695928,6792303.671439,6792303.671439
3302,6798717.795741,6792300.571627,6792300.571627
3303,6798720.891475,6792297.475892,6792297.475892
3304,6798723.983128,6792294.384239,6792294.384239
3305,6798727.070695,6792291.296673,6792291.296673
3306,6798730.154172,6792288.213196,6792288.213196
3307,6798733.233555,6792285.133813,6792285.133813
3308,6798736.308840,6792282.058527,6792282.058527
3309,6798739.380024,6792278.987344,6792278.987344
3310,6798742.447102,6792275.920265,6792275.920265
3311,6798745.510071,6792272.857297,6792272.857297
3312,6798748.568926,6792269.798441,6792269.798441
3313,6798751.623665,6792266.743703,6792266.743703
3314,6798754.674282,6792263.693086,6792263.693086
3315,6798757.720774,6792260.646593,6792260.646593
3316,6798760.763137,6792257.604230,6792257.604230
3317,6798763.801368,6792254.566000,6792254.566000
3318,6798766.835462,6792251.531906,6792251.531906
3319,6798769.865415,6792248.501952,6792248.501952
3320,6798772.891224,6792245.476143,6792245.476143
3321,6798775.912885,6792242.454482,6792242.454482
3322,6798778.930394,6792239.436973,6792239.436973
3323,6798781.943747,6792236.423621,6792236.423621
3324,6798784.952940,6792233.414427,6792233.414427
3325,6798787.957970,6792230.409398,6792230.409398
3326,6798790.958832,6792227.408536,6792227.408536
3327,6798793.955523,6792224.411845,6792224.411845
3328,6798796.948039,6792221.419329,6792221.419329
3329,6798799.936376,6792218.430992,6792218.430992
3330,6798802.920530,6792215.446837,6792215.446837
3331,6798805.900498,6792212.466869,6792212.466869
3332,6798808.876276,6792209.491091,6792209.491091
3333,6798811.847860,6792206.519508,6792206.519508
3334,6798814.815246,6792203.552122,6792203.552122
3335,6798817.778430,6792200.588938,6792200.588938
3336,6798820.737409,6792197.629959,6792197.629959
3337,6798823.692178,6792194.675189,6792194.675189
3338,6798826.642735,6792191.724632,6792191.724632
3339,6798829.589075,6792188.778292,6792188.778292
3340,6798832.531195,6792185.836173,6792185.836173
3341,6798835.469090,6792182.898277,6792182.898277
3342,6798838.402758,6792179.964610,6792179.964610
3343,6798841.332194,6792177.035174,6792177.035174
3344,6798844.257394,6792174.109973,6792174.109973
3345,6798847.178356,6792171.189012,6792171.189012
3346,6798850.095074,6792168.272293,6792168.272293
3347,6798853.007546,6792165.359821,6792165.359821
3348,6798855.915768,6792162.451600,6792162.451600
3349,6798858.819736,6792159.547632,6792159.547632
3350,6798861.719446,6792156.647922,6792156.647922
3351,6798864.614894,6792153.752473,6792153.752473
3352,6798867.506078,6792150.861289,6792150.861289
3353,6798870.392993,6792147.974375,6792147.974375
3354,6798873.275635,6792145.091732,6792145.091732
3355,6798876.154002,6792142.213366,6792142.213366
3356,6798879.028089,6792139.339279,6792139.339279
3357,6798881.897892,6792136.469476,6792136.469476
3358,6798884.763408,6792133.603960,6792133.603960
3359,6798887.624633,6792130.742734,6792130.742734
3360,6798890.481564,6792127.885803,6792127.885803
3361,6798893.334197,6792125.033170,6792125.033170
3362,6798896.182529,6792122.184839,6792122.184839
3363,6798899.026555,6792119.340812,6792119.340812
3364,6798901.866272,6792116.501095,6792116.501095
3365,6798904.701677,6792113.665690,6792113.665690
3366,6798907.532766,6792110.834602,6792110.834602
3367,6798910.359535,6792108.007833,6792108.007833
3368,6798913.181980,6792105.185387,6792105.185387
3369,6798916.000099,6792102.367269,6792102.367269
3370,6798918.813887,6792099.553481,6792099.553481
3371,6798921.623341,6792096.744027,6792096.744027
3372,6798924.428457,6792093.938910,6792093.938910
3373,6798927.229232,6792091.138135,6792091.138135
3374,6798930.025663,6792088.341705,6792088.341705
3375,6798932.817744,6792085.549623,6792085.549623
3376,6798935.605474,6792082.761893,6792082.761893
3377,6798938.388849,6792079.978519,6792079.978519
3378,6798941.167864,6792077.199503,6792077.199503
3379,6798943.942517,6792074.424851,6792074.424851
3380,6798946.712803,6792071.654564,6792071.654564
3381,6798949.478721,6792068.888647,6792068.888647
3382,6798952.240264,6792066.127103,6792066.127103
3383,6798954.997432,6792063.369936,6792063.369936
3384,6798957.750218,6792060.617149,6792060.617149
3385,6798960.498622,6792057.868746,6792057.868746
3386,6798963.242638,6792055.124730,6792055.124730
3387,6798965.982263,6792052.385104,6792052.385104
3388,6798968.717494,6792049.649873,6792049.649873
3389,6798971.448328,6792046.919040,6792046.919040
3390,6798974.174760,6792044.192608,6792044.192608
3391,6798976.896788,6792041.470580,6792041.470580
3392,6798979.614407,6792038.752960,6792038.752960
3393,6798982.327615,6792036.039752,6792036.039752
3394,6798985.036408,6792033.330960,6792033.330960
3395,6798987.740782,6792030.626585,6792030.626585
3396,6798990.440735,6792027.926633,6792027.926633
3397,6798993.136262,6792025.231105,6792025.231105
3398,6798995.827361,6792022.540007,6792022.540007
3399,6798998.514027,6792019.853341,6792019.853341
3400,6799001.196257,6792017.171110,6792017.171110
3401,6799003.874049,6792014.493319,6792014.493319
3402,6799006.547398,6792011.819970,6792011.819970
3403,6799009.216301,6792009.151067,6792009.151067
3404,6799011.880755,6792006.486613,6792006.486613
3405,6799014.540756,6792003.826612,6792003.826612
3406,6799017.196301,6792001.171067,6792001.171067
3407,6799019.847386,6791998.519981,6791998.519981
3408,6799022.494009,6791995.873358,6791995.873358
3409,6799025.136166,6791993.231202,6791993.231202
3410,6799027.773853,6791990.593515,6791990.593515
3411,6799030.407067,6791987.960301,6791987.960301
3412,6799033.035805,6791985.331563,6791985.331563
3413,6799035.660063,6791982.707305,6791982.707305
3414,6799038.279838,6791980.087530,6791980.087530
3415,6799040.895127,6791977.472241,6791977.472241
3416,6799043.505926,6791974.861441,6791974.861441
3417,6799046.112232,6791972.255135,6791972.255135
3418,6799048.714042,6791969.653325,6791969.653325
3419,6799051.311353,6791967.056015,6791967.056015
3420,6799053.904160,6791964.463207,6791964.463207
3421,6799056.492461,6791961.874906,6791961.874906
3422,6799059.076253,6791959.291115,6791959.291115
3423,6799061.655532,6791956.711836,6791956.711836
3424,6799064.230295,6791954.137073,6791954.137073
3425,6799066.800538,6791951.566830,6791951.566830
3426,6799069.366259,6791949.001109,6791949.001109
3427,6799071.927453,6791946.439914,6791946.439914
3428,6799074.484119,6791943.883248,6791943.883248
3429,6799077.036252,6791941.331115,6791941.331115
3430,6799079.584244,6791938.783124,6791938.783124
3431,6799082.127301,6791936.240066,6791936.240066
3432,6799084.665816,6791933.701551,6791933.701551
3433,6799087.199786,6791931.167581,6791931.167581
3434,6799089.729207,6791928.638160,6791928.638160
3435,6799092.254077,6791926.113291,6791926.113291
3436,6799094.774391,6791923.592977,6791923.592977
3437,6799097.290147,6791921.077221,6791921.077221
3438,6799099.801341,6791918.566026,6791918.566026
3439,6799102.307971,6791916.059397,6791916.059397
3440,6799104.810032,6791913.557335,6791913.557335
3441,6799107.307523,6791911.059844,6791911.059844
3442,6799109.800440,6791908.566928,6791908.566928
3443,6799112.288779,6791906.078589,6791906.078589
3444,6799114.772537,6791903.594831,6791903.594831
3445,6799117.251712,6791901.115656,6791901.115656
3446,6799119.726299,6791898.641068,6791898.641068
3447,6799122.196297,6791896.171071,6791896.171071
3448,6799124.661701,6791893.705667,6791893.705667
3449,6799127.122509,6791891.244859,6791891.244859
3450,6799129.578717,6791888.788650,6791888.788650
3451,6799132.030323,6791886.337044,6791886.337044
3452,6799134.477323,6791883.890044,6791883.890044
3453,6799136.919714,6791881.447653,6791881.447653
3454,6799139.357493,6791879.009874,6791879.009874
3455,6799141.790657,6791876.576710,6791876.576710
3456,6799144.219203,6791874.148165,6791874.148165
3457,6799146.643127,6791871.724240,6791871.724240
3458,6799149.062427,6791869.304940,6791869.304940
3459,6799151.477100,6791866.890268,6791866.890268
3460,6799153.887142,6791864.480226,6791864.480226
3461,6799156.292550,6791862.074817,6791862.074817
3462,6799158.693322,6791859.674045,6791859.674045
3463,6799161.089454,6791857.277914,6791857.277914
3464,6799163.480943,6791854.886424,6791854.886424
3465,6799165.867786,6791852.499581,6791852.499581
3466,6799168.249981,6791850.117387,6791850.117387
3467,6799170.627523,6791847.739844,6791847.739844
3468,6799173.000411,6791845.366957,6791845.366957
3469,6799175.368640,6791842.998727,6791842.998727
3470,6799177.732209,6791840.635159,6791840.635159
3471,6799180.091113,6791838.276254,6791838.276254
3472,6799182.445351,6791835.922017,6791835.922017
3473,6799184.794918,6791833.572449,6791833.572449
3474,6799187.139813,6791831.227555,6791831.227555
3475,6799189.480031,6791828.887336,6791828.887336
3476,6799191.815571,6791826.551797,6791826.551797
3477,6799194.146428,6791824.220939,6791824.220939
3478,6799196.472601,6791821.894766,6791821.894766
3479,6799198.794086,6791819.573282,6791819.573282
3480,6799201.110880,6791817.256488,6791817.256488
3481,6799203.422980,6791814.944388,6791814.944388
3482,6799205.730383,6791812.636984,6791812.636984
3483,6799208.033087,6791810.334281,6791810.334281
3484,6799210.331088,6791808.036280,6791808.036280
3485,6799212.624383,6791805.742984,6791805.742984
3486,6799214.912970,6791803.454397,6791803.454397
3487,6799217.196846,6791801.170522,6791801.170522
3488,6799219.476007,6791798.891360,6791798.891360
3489,6799221.750451,6791796.616916,6791796.616916
3490,6799224.020175,6791794.347192,6791794.347192
3491,6799226.285176,6791792.082191,6791792.082191
3492,6799228.545451,6791789.821916,6791789.821916
3493,6799230.800997,6791787.566370,6791787.566370
3494,6799233.051812,6791785.315555,6791785.315555
3495,6799235.297892,6791783.069475,6791783.069475
3496,6799237.539235,6791780.828132,6791780.828132
3497,6799239.775838,6791778.591530,6791778.591530
3498,6799242.007697,6791776.359670,6791776.359670
3499,6799244.234811,6791774.132557,6791774.132557
3500,6799246.457176,6791771.910192,6791771.910192
3501,6799248.674789,6791769.692579,6791769.692579
3502,6799250.887648,6791767.479720,6791767.479720
3503,6799253.095749,6791765.271618,6791765.271618
3504,6799255.299091,6791763.068277,6791763.068277
3505,6799257.497670,6791760.869698,6791760.869698
3506,6799259.691483,6791758.675885,6791758.675885
3507,6799261.880527,6791756.486840,6791756.486840
3508,6799264.064800,6791754.302567,6791754.302567
3509,6799266.244300,6791752.123068,6791752.123068
3510,6799268.419022,6791749.948345,6791749.948345
3511,6799270.588965,6791747.778402,6791747.778402
3512,6799272.754126,6791745.613242,6791745.613242
3513,6799274.914501,6791743.452866,6791743.452866
3514,6799277.070089,6791741.297279,6791741.297279
3515,6799279.220886,6791739.146482,6791739.146482
3516,6799281.366889,6791737.000478,6791737.000478
3517,6799283.508097,6791734.859271,6791734.859271
3518,6799285.644506,6791732.722862,6791732.722862
3519,6799287.776113,6791730.591255,6791730.591255
3520,6799289.902916,6791728.464452,6791728.464452
3521,6799292.024912,6791726.342456,6791726.342456
3522,6799294.142098,6791724.225269,6791724.225269
3523,6799296.254472,6791722.112895,6791722.112895
3524,6799298.362031,6791720.005336,6791720.005336
3525,6799300.464772,6791717.902595,6791717.902595
3526,6799302.562693,6791715.804675,6791715.804675
3527,6799304.655791,6791713.711577,6791713.711577
3528,6799306.744063,6791711.623305,6791711.623305
3529,6799308.827506,6791709.539861,6791709.539861
3530,6799310.906118,6791707.461249,6791707.461249
3531,6799312.979897,6791705.387470,6791705.387470
3532,6799315.048839,6791703.318528,6791703.318528
3533,6799317.112943,6791701.254425,6791701.254425
3534,6799319.172204,6791699.195163,6791699.195163
3535,6799321.226622,6791697.140746,6791697.140746
3536,6799323.276192,6791695.091175,6791695.091175
3537,6799325.320913,6791693.046454,6791693.046454
3538,6799327.360782,6791691.006585,6791691.006585
3539,6799329.395797,6791688.971571,6791688.971571
3540,6799331.425954,6791686.941414,6791686.941414
3541,6799333.451251,6791684.916117,6791684.916117
3542,6799335.471685,6791682.895682,6791682.895682
3543,6799337.487255,6791680.880113,6791680.880113
3544,6799339.497957,6791678.869411,6791678.869411
3545,6799341.503789,6791676.863579,6791676.863579
3546,6799343.504748,6791674.862620,6791674.862620
3547,6799345.500832,6791672.866536,6791672.866536
3548,6799347.492038,6791670.875330,6791670.875330
3549,6799349.478363,6791668.889004,6791668.889004
3550,6799351.459806,6791666.907561,6791666.907561
3551,6799353.436363,6791664.931004,6791664.931004
3552,6799355.408033,6791662.959335,6791662.959335
3553,6799357.374812,6791660.992556,6791660.992556
3554,6799359.336698,6791659.030670,6791659.030670
3555,6799361.293688,6791657.073679,6791657.073679
3556,6799363.245781,6791655.121586,6791655.121586
3557,6799365.192973,6791653.174394,6791653.174394
3558,6799367.135262,6791651.232105,6791651.232105
3559,6799369.072646,6791649.294721,6791649.294721
3560,6799371.005122,6791647.362245,6791647.362245
3561,6799372.932688,6791645.434679,6791645.434679
3562,6799374.855341,6791643.512026,6791643.512026
3563,6799376.773079,6791641.594289,6791641.594289
3564,6799378.685899,6791639.681469,6791639.681469
3565,6799380.593799,6791637.773569,6791637.773569
3566,6799382.496776,6791635.870591,6791635.870591
3567,6799384.394828,6791633.972539,6791633.972539
3568,6799386.287953,6791632.079414,6791632.079414
3569,6799388.176149,6791630.191219,6791630.191219
3570,6799390.059412,6791628.307956,6791628.307956
3571,6799391.937740,6791626.429627,6791626.429627
3572,6799393.811131,6791624.556236,6791624.556236
3573,6799395.679583,6791622.687784,6791622.687784
3574,6799397.543094,6791620.824274,6791620.824274
3575,6799399.401660,6791618.965708,6791618.965708
3576,6799401.255279,6791617.112088,6791617.112088
3577,6799403.103950,6791615.263417,6791615.263417
3578,6799404.947669,6791613.419698,6791613.419698
3579,6799406.786435,6791611.580932,6791611.580932
3580,6799408.620245,6791609.747122,6791609.747122
3581,6799410.449097,6791607.918270,6791607.918270
3582,6799412.272988,6791606.094379,6791606.094379
3583,6799414.091916,6791604.275451,6791604.275451
3584,6799415.905879,6791602.461488,6791602.461488
3585,6799417.714875,6791600.652493,6791600.652493
3586,6799419.518900,6791598.848467,6791598.848467
3587,6799421.317953,6791597.049414,6791597.049414
3588,6799423.112032,6791595.255335,6791595.255335
3589,6799424.901134,6791593.466233,6791593.466233
3590,6799426.685258,6791591.682110,6791591.682110
3591,6799428.464400,6791589.902968,6791589.902968
3592,6799430.238558,6791588.128810,6791588.128810
3593,6799432.007730,6791586.359637,6791586.359637
3594,6799433.771915,6791584.595453,6791584.595453
3595,6799435.531109,6791582.836259,6791582.836259
3596,6799437.285310,6791581.082057,6791581.082057
3597,6799439.034517,6791579.332850,6791579.332850
3598,6799440.778727,6791577.588641,6791577.588641
3599,6799442.517937,6791575.849430,6791575.849430
3600,6799444.252146,6791574.115221,6791574.115221
3601,6799445.981351,6791572.386016,6791572.386016
3602,6799447.705551,6791570.661817,6791570.661817
3603,6799449.424742,6791568.942625,6791568.942625
3604,6799451.138923,6791567.228444,6791567.228444
3605,6799452.848092,6791565.519276,6791565.519276
3606,6799454.552246,6791563.815122,6791563.815122
3607,6799456.251383,6791562.115985,6791562.115985
3608,6799457.945501,6791560.421866,6791560.421866
3609,6799459.634598,6791558.732769,6791558.732769
3610,6799461.318672,6791557.048696,6791557.048696
3611,6799462.997720,6791555.369647,6791555.369647
3612,6799464.671741,6791553.695627,6791553.695627
3613,6799466.340732,6791552.026636,6791552.026636
3614,6799468.004691,6791550.362676,6791550.362676
3615,6799469.663616,6791548.703751,6791548.703751
3616,6799471.317505,6791547.049862,6791547.049862
3617,6799472.966356,6791545.401011,6791545.401011
3618,6799474.610167,6791543.757200,6791543.757200
3619,6799476.248935,6791542.118432,6791542.118432
3620,6799477.882659,6791540.484708,6791540.484708
3621,6799479.511337,6791538.856031,6791538.856031
3622,6799481.134965,6791537.232402,6791537.232402
3623,6799482.753543,6791535.613824,6791535.613824
3624,6799484.367069,6791534.000299,6791534.000299
3625,6799485.975539,6791532.391829,6791532.391829
3626,6799487.578953,6791530.788415,6791530.788415
3627,6799489.177307,6791529.190060,6791529.190060
3628,6799490.770601,6791527.596767,6791527.596767
3629,6799492.358832,6791526.008536,6791526.008536
3630,6799493.941997,6791524.425370,6791524.425370
3631,6799495.520096,6791522.847271,6791522.847271
3632,6799497.093126,6791521.274242,6791521.274242
3633,6799498.661084,6791519.706283,6791519.706283
3634,6799500.223970,6791518.143398,6791518.143398
3635,6799501.781781,6791516.585587,6791516.585587
3636,6799503.334514,6791515.032853,6791515.032853
3637,6799504.882169,6791513.485199,6791513.485199
3638,6799506.424742,6791511.942625,6791511.942625
3639,6799507.962233,6791510.405134,6791510.405134
3640,6799509.494639,6791508.872729,6791508.872729
3641,6799511.021958,6791507.345410,6791507.345410
3642,6799512.544188,6791505.823180,6791505.823180
